2023-10-05 13:23:00,367 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:23:00,407 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:23:00,585 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:01,169 INFO    Thread-26 :1466 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./output/rec/rec_r50_fpn_srn_v1_05102023_toi/wandb/run-20231005_132229-zu63xo0v/files/config.yaml
2023-10-05 13:23:01,606 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:05,717 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:06,607 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:10,718 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:11,608 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:15,366 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:23:15,367 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:23:15,407 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:23:16,515 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:16,609 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:21,517 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:21,610 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:26,517 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:26,610 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:30,310 DEBUG   SystemMonitor:1466 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-05 13:23:30,312 DEBUG   SenderThread:1466 [sender.py:send():380] send: stats
2023-10-05 13:23:30,367 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:23:30,367 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:23:30,407 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:23:31,611 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:32,461 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:36,612 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:37,462 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:41,613 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:42,463 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:45,367 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:23:45,367 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:23:45,408 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:23:46,614 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:47,481 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:51,616 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:52,482 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:56,616 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:57,483 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:24:00,313 DEBUG   SenderThread:1466 [sender.py:send():380] send: stats
